customer_name,customer_id,end_user,address_a,address_b,postal_city_a,postal_city_b,postal_code_a,postal_code_b,country_a,country_b,process_step,order_ref,product_group,product_name,original_process_step,tech,status,system,circuit_id,reg_date,plan_done_date,clean_order_date,agreed_date,sent_OB,agreed_installation_date,FM_date,finalize_access_date,latest_agreed_date,order_counter,last_update_timestamp
NorgesGruppen Data AS,210589,kiwi 059 Aurdal,184963708,,AURDAL,,2910,,NO,,Planning,371479,IPVPN,IPVPN SHDSL 8 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28201522,08.02.2016,,23.02.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 058 Øvre Årdal,239383975,,ØVRE ÅRDAL,,6884,,NO,,Planning,371478,IPVPN,IPVPN SHDSL 8 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28522763,08.02.2016,,15.02.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 054 Follebu,,,FOLLEBU,,2656,,NO,,Validation,371476,IPVPN,IPVPN SHDSL 4 Mbps (ws),validate & disp.,DSL,IN_PROGRESS,SOS,28555350,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 526 NORESUND,218461906,,NORESUND,,3536,,NO,,Planning,371538,IPVPN,IPVPN SHDSL 8 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28131748,08.02.2016,,26.02.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 135 RØRVIK,154550564,,RØRVIK,,7900,,NO,,Planning,371492,IPVPN,IPVPN SHDSL 8 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28413275,08.02.2016,,24.02.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Meny Romerikssenteret,,,KLØFTA,,2040,,NO,,Validation,371427,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28356824,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,MENY SOLSIDEN (ME2367),276455065,,TRONDHEIM,,7014,,NO,,Finalizing,371431,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28231999,08.02.2016,23.05.2016,23.05.2016,01.06.2016,23.05.2016,24.05.2016,,23.05.2016,01.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,kiwi 111 buvika,115074520,,BUVIKA,,7350,,NO,,Validation,371485,IPVPN,IPVPN SHDSL 8 Mbps (ws),validate & disp.,DSL,IN_PROGRESS,SOS,28232015,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,MENY SØRLANDSSENTERET,219108196,,KRISTIANSAND S,,4636,,NO,,Validation,371433,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28300561,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 120 Bjugn (7100),,,BJUGN,,7160,,NO,,Planning,371489,IPVPN,IPVPN SHDSL 8 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28537140,08.02.2016,,15.02.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 208 Våler,,,VÅLER I SOLØR,,2436,,NO,,Validation,371496,IPVPN,IPVPN SHDSL 8 Mbps (ws),validate & disp.,DSL,IN_PROGRESS,SOS,28151512,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 166 ANDSLIMOEN,23024947,,BARDUFOSS,,9325,,NO,,Validation,371493,IPVPN,IPVPN SHDSL 8 Mbps (ws),validate & disp.,DSL,IN_PROGRESS,SOS,28406722,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 117 Frosta,122644695,,FROSTA,,7633,,NO,,Planning,371486,IPVPN,IPVPN SHDSL 8 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28191241,08.02.2016,,23.02.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,kiwi 214 tretten,101966810,,TRETTEN,,2635,,NO,,Validation,371499,IPVPN,IPVPN SHDSL 8 Mbps (ws),validate & disp.,DSL,IN_PROGRESS,SOS,28201515,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 119 Åfjord,30239561,,ÅFJORD,,7170,,NO,,Planning,371488,IPVPN,IPVPN SHDSL 8 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28232061,08.02.2016,,23.02.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 126 SELBU,172338753,,SELBU,,7580,,NO,,Planning,371490,IPVPN,IPVPN SHDSL 8 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28191237,08.02.2016,,23.02.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 065 VORMSUND,,,VORMSUND,,2160,,NO,,Planning,371480,IPVPN,IPVPN SHDSL 8 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28151484,08.02.2016,,23.02.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 066 Sand (KI11560),,,SAGSTUA,,2120,,NO,,Planning,371481,IPVPN,IPVPN SHDSL 8 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28151454,08.02.2016,,23.02.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 379 Bødalen,141072624,,BØDALEN,,3472,,NO,,Validation,371517,IPVPN,IPVPN SHDSL 8 Mbps (ws),validate & disp.,DSL,IN_PROGRESS,SOS,28012009,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 336 TORSHOV (KI2099),,,OSLO,,0479,,NO,,In Execution,371375,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28104204,08.02.2016,23.05.2016,23.05.2016,15.06.2016,23.05.2016,31.05.2016,,,15.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 364 BYPORTEN (KI2183),,,OSLO,,0154,,NO,,In Execution,371378,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28104237,08.02.2016,21.05.2016,20.05.2016,23.05.2016,21.05.2016,23.05.2016,,,23.05.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 400 Konowsgate,285721012,,OSLO,,0192,,NO,,In Execution,371385,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28351376,08.02.2016,21.05.2016,21.05.2016,02.06.2016,21.05.2016,25.05.2016,,,02.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 365 ST. OLAVSPLASS (KI3139),285770074,,OSLO,,0165,,NO,,In Execution,371379,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28104127,08.02.2016,23.05.2016,23.05.2016,03.06.2016,23.05.2016,23.05.2016,,,03.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,MENY BRAKERØYA (ME2307),133184538,,DRAMMEN,,3012,,NO,,Finalizing,371415,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28131735,08.02.2016,23.05.2016,23.05.2016,02.06.2016,23.05.2016,23.05.2016,,23.05.2016,02.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 419 GUNERIUS (KI4848),285772657,,OSLO,,0184,,NO,,Finalizing,371390,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28104106,08.02.2016,23.05.2016,23.05.2016,08.06.2016,23.05.2016,24.05.2016,,23.05.2016,08.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 363 GRØNLAND 18 (KI2356),285699934,,OSLO,,0188,,NO,,Finalizing,371377,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28104205,08.02.2016,23.05.2016,23.05.2016,08.06.2016,23.05.2016,24.05.2016,,23.05.2016,08.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 371 SKØYEN (KI5400),285806464,,OSLO,,0278,,NO,,Finalizing,371380,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28104224,08.02.2016,23.05.2016,23.05.2016,16.06.2016,23.05.2016,26.05.2016,,23.05.2016,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 387 Fornebuporten,72029373,,LYSAKER,,1366,,NO,,Validation,371382,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28373111,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 405 HAGAN (KI4604),15499834,,HAGAN,,1481,,NO,,Validation,371386,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28112326,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 410 LILLEAKER  (KI247),285727509,,OSLO,,0283,,NO,,Finalizing,371388,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28104109,08.02.2016,23.05.2016,23.05.2016,15.06.2016,23.05.2016,30.05.2016,,23.05.2016,15.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 373 SOLLI PLASS (KI3091),,,Oslo,,0255,,NO,,Finalizing,371381,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28104130,08.02.2016,23.05.2016,23.05.2016,08.06.2016,23.05.2016,26.05.2016,,23.05.2016,08.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 444 BORRE (KI4898),187359591,,BORRE,,3184,,NO,,Validation,371392,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28271669,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 491 Bølerlia,285678609,,OSLO,,0691,,NO,,Validation,371400,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28945850,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 417 HEGDEHAUGSVEIEN (KI4674),285705403,,OSLO,,0352,,NO,,Finalizing,371389,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28104167,08.02.2016,23.05.2016,23.05.2016,16.06.2016,23.05.2016,30.05.2016,,23.05.2016,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,MENY BOGSTADVEIEN (ME916),,,OSLO,,0366,,NO,,Finalizing,371414,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28104136,08.02.2016,23.05.2016,23.05.2016,16.06.2016,23.05.2016,30.05.2016,,23.05.2016,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 443 RODELØKKA (KI4949),,,OSLO,,0553,,NO,,In Execution,371391,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28104118,08.02.2016,23.05.2016,23.05.2016,16.06.2016,23.05.2016,31.05.2016,,,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 392 TÅRNÅSEN,126196404,,TÅRNÅSEN,,1413,,NO,,In Execution,371383,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28112311,08.02.2016,28.05.2016,28.05.2016,10.06.2016,28.05.2016,30.05.2016,,,10.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 886 OASEN (KI1356),256840703,,FYLLINGSDALEN,,5147,,NO,,Finalizing,371411,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28161666,08.02.2016,28.05.2016,28.05.2016,17.06.2016,28.05.2016,02.06.2016,,28.05.2016,17.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 454 Barkåker,201088997,,BARKÅKER,,3157,,NO,,Validation,371393,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28382387,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 468 GRENSEVEIEN (KI3218),285698758,,OSLO,,0663,,NO,,Validation,371395,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28104128,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 486 BANKVEIEN (KI5005),62916873,,ASKER,,1383,,NO,,Validation,371397,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28112312,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 490 RYEN (KI8960),285757947,,OSLO,,0680,,NO,,Validation,371399,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28104217,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Meny Bekkestua (ME014982 ),452677253,,BEKKESTUA,,1357,,NO,,Validation,371413,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28603307,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,MENY FARMANDSTREDET (ME1000),201105775,,TØNSBERG,,3110,,NO,,Validation,371417,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28271663,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,MENY HOLMEN (ME82),62888108,,NESBRU,,1394,,NO,,Validation,371420,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28112330,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 505 Barcode,422942129,,OSLO,,0191,,NO,,Finalizing,371401,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28959971,08.02.2016,21.05.2016,21.05.2016,01.06.2016,21.05.2016,25.05.2016,,23.05.2016,01.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 488 ENSJØ (KI5300),285696158,,OSLO,,0661,,NO,,Validation,371398,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28104230,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 534 GREÅKER (KI2065),26621341,,GREÅKER,,1718,,NO,,In Execution,371404,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28281618,08.02.2016,23.05.2016,23.05.2016,09.06.2016,23.05.2016,26.05.2016,,,09.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 577 Kobbervikdalen,,,DRAMMEN,,3036,,NO,,Validation,371405,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28410591,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 695 Forusparken,467110896,,STAVANGER,,4031,,NO,,In Execution,371408,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28616923,08.02.2016,28.05.2016,28.05.2016,16.06.2016,28.05.2016,02.06.2016,,,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 530 LIERTOPPEN (KI5841),140307920,,LIERSKOGEN,,3420,,NO,,In Execution,371403,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28131734,08.02.2016,28.05.2016,28.05.2016,16.06.2016,28.05.2016,02.06.2016,,,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 586 TRIKKESLØYFA (KI9560),285788411,,OSLO,,0851,,NO,,Validation,371407,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28104134,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 718 MYRENE (KI4484),233068984,,ARENDAL,,4847,,NO,,Validation,371409,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,NEW,SOS,28211768,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 824 AASEGÅRDEN (KI8780),256954909,,BERGEN,,5008,,NO,,In Execution,371410,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28161667,08.02.2016,23.05.2016,20.05.2016,02.06.2016,23.05.2016,23.05.2016,,,02.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 509 Økernveien,,,OSLO,,0580,,NO,,Finalizing,371402,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28946598,08.02.2016,23.05.2016,23.05.2016,16.06.2016,23.05.2016,02.06.2016,,23.05.2016,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 582 MØLLA (KI9480),285779101,,OSLO,,0555,,NO,,Finalizing,371406,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28104141,08.02.2016,23.05.2016,23.05.2016,16.06.2016,23.05.2016,01.06.2016,,23.05.2016,16.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 128 RØNVIKA (KI10380),115870162,,BODØ,,8012,,NO,,In Execution,371366,IPVPN,IPVPN Fiber 10 Mbps (onnett),finalize access,Fiber,IN_PROGRESS,SOS,28181485,08.02.2016,04.05.2016,04.05.2016,01.06.2016,04.05.2016,26.05.2016,,,01.06.2016,1,31.05.2016 08:23:10
Elkjøp Stormarked Hadeland AS,209632,Elkjøp Stormarked Hadeland AS,69866106,,JAREN,,2770,,NO,,Validation,362843,IPVPN,Mobil Backup ICE-CDMA,validate & disp.,Other,IN_PROGRESS,SOS,32254287,25.11.2015,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 331 STORGATA 33 (KI1544),285772658,,OSLO,,0184,,NO,,Finalizing,371372,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28104223,08.02.2016,23.05.2016,23.05.2016,09.06.2016,23.05.2016,24.05.2016,,23.05.2016,09.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 307 KRINGSJÅ (KI1038),285767123,,OSLO,,0864,,NO,,Validation,371370,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28104131,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 167 FREDRIK LANGESGATE,60730282,,TROMSØ,,9008,,NO,,Finalizing,371368,IPVPN,IPVPN Fiber 10 Mbps (onnett),complete order,Fiber,IN_PROGRESS,SOS,28327611,08.02.2016,04.05.2016,04.05.2016,01.06.2016,04.05.2016,24.05.2016,,23.05.2016,01.06.2016,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 334 ROMSÅS (KI4412),285756483,,OSLO,,0970,,NO,,Validation,371374,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28104229,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 310 HEGGEDAL (KI893),62902709,,HEGGEDAL,,1389,,NO,,Validation,371371,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28112314,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,KIWI 333 ETTERSTAD (KI1667),285774140,,OSLO,,0663,,NO,,Validation,371373,IPVPN,IPVPN Fiber 10 Mbps (onnett),validate & disp.,Fiber,IN_PROGRESS,SOS,28104144,08.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Bø,68606221,,BØ I TELEMARK,,3800,,NO,,Planning,371801,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28012476,09.02.2016,,09.05.2016,,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,OSL12066,285751402,,OSLO,,0581,,NO,,Planning,370541,IPVPN,IPVPN Fiber 300 Mbps (onnett),plan & design,Fiber,IN_PROGRESS,SOS_SUGAR,28798470,08.02.2016,,26.02.2016,,,,,10.05.2016,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,MENY Fevik,269217841,,FEVIK,,4870,,NO,,Planning,371791,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28211782,09.02.2016,,06.05.2016,,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,AKH11032,72043014,,LYSAKER,,1366,,NO,,Planning,370490,IPVPN,IPVPN Fiber 300 Mbps (onnett),plan & design,Fiber,IN_PROGRESS,SOS_SUGAR,28897505,08.02.2016,,09.02.2016,,,,,02.04.2016,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Bruvegen,,,VENNESLA,,4700,,NO,,Validation,371799,IPVPN,IPVPN SHDSL 4 Mbps (ws),validate & disp.,DSL,IN_PROGRESS,SOS,28013948,09.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Meny Kringsjå,285847934,,OSLO,,0862,,NO,,Validation,371792,IPVPN,IPVPN SHDSL 4 Mbps (oa),validate & disp.,DSL,IN_PROGRESS,SOS,28003886,09.02.2016,,,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Aukra,,,AUKRA,,6480,,NO,,Planning,371795,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28013043,09.02.2016,,06.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Bremanger,,,BREMANGER,,6727,,NO,,Planning,371798,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28012875,09.02.2016,,09.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Dale,152912923,,DALEKVAM,,5722,,NO,,Planning,371802,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,63174911,09.02.2016,,09.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Bekkjarvik,152497149,,BEKKJARVIK,,5397,,NO,,Planning,371797,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28012957,09.02.2016,,09.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Meny Vedavågen (04919),76689396,,VEDAVÅGEN,,4276,,NO,,Planning,371793,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28211829,09.02.2016,,06.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Alvdal,175027035,,ALVDAL,,2560,,NO,,Planning,371794,IPVPN,IPVPN Fiber 4 Mbps (offnett),plan & design,Fiber,IN_PROGRESS,SOS,28805939,09.02.2016,,07.04.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Holsfjorden,140301220,,SYLLING,,3410,,NO,,Planning,371821,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28012576,09.02.2016,,04.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Nesna,232117994,,NESNA,,8700,,NO,,Planning,371831,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28013254,09.02.2016,,05.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Mosenteret,,,GARDVIK,,2133,,NO,,Planning,371829,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28012171,09.02.2016,,05.05.2016,,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,OSL12188,285695180,,OSLO,,0349,,NO,,Planning,370604,IPVPN,IPVPN Fiber 300 Mbps (onnett),plan & design,Fiber,IN_PROGRESS,SOS_SUGAR,28785185,08.02.2016,,26.02.2016,,,,,31.03.2016,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Mongstad,,,MONGSTAD,,5954,,NO,,Planning,371828,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28012921,09.02.2016,,05.05.2016,,,,,,,1,31.05.2016 08:23:10
Ice Communication Norge AS,267533,OSL12305,285759052,,OSLO,,0158,,NO,,Planning,370652,IPVPN,IPVPN Fiber 300 Mbps (onnett),plan & design,Fiber,IN_PROGRESS,SOS_SUGAR,28907752,08.02.2016,,26.02.2016,,,,,27.04.2016,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Skåredalen,66418683,,HAUGESUND,,5534,,NO,,Planning,371840,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28012756,09.02.2016,,06.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Skåla,38978208,,SKÅLA,,6456,,NO,,Planning,371838,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28684796,09.02.2016,,06.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Skjærhalden,,,SKJÆRHALDEN,,1680,,NO,,Planning,371837,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28012162,09.02.2016,,06.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Kiwi 652 Tananger,38181312,,TANANGER,,4056,,NO,,Planning,371918,IPVPN,IPVPN Fiber 10 Mbps (onnett),plan & design,Fiber,IN_PROGRESS,SOS_SUGAR,28565292,09.02.2016,,02.05.2016,,,,,,,1,31.05.2016 08:23:10
NorgesGruppen Data AS,210589,Spar Skånevik,,,SKÅNEVIK,,5593,,NO,,Planning,371839,IPVPN,IPVPN SHDSL 4 Mbps (ws),plan & design,DSL,IN_PROGRESS,SOS,28012688,09.02.2016,,06.05.2016,,,,,,,1,31.05.2016 08:23:10
