customer_name,customer_id,order_ref,product_group,process_step,circuit_id,reg_date,plan_done_date,clean_order_date,agreed_date,agreed_installation_date,FM_date,finalize_access_date,latest_agreed_date,order_counter,last_update_timestamp
Ice Communication Norge AS,267,393424,IPVPN,plan & design,28343244,22.02.2016,,26.02.2016,,,,,,1,"42486,858611111"
Lørenskog Kommune,397,393625,IPVPN,validate & disp.,28111312,23.02.2016,,,,,,,,1,"42486,858611111"
BALSFJORD KOMMUNAL TEKNIKK KF,784,393516,Internet,finalize access,28579433,23.02.2016,13.04.2016,04.03.2016,30.05.2016,20.05.2016,,,30.05.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,393607,IPVPN,validate & disp.,32199905,23.02.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,393547,IPVPN,validate & disp.,32194909,23.02.2016,,,,,,,,1,"42486,858611111"
Lørenskog Kommune,397,393588,IPVPN,finalize access,28111318,23.02.2016,02.05.2016,27.04.2016,18.05.2016,09.05.2016,,,18.05.2016,1,"42486,858611111"
Salmar Nord AS,785,360097,Internet,complete order,28967439,08.12.2015,25.01.2016,25.01.2016,22.02.2016,11.02.2016,,18.02.2016,22.02.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,393606,IPVPN,validate & disp.,32179167,23.02.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,393786,IPVPN,finalize access,28754135,24.02.2016,11.03.2016,24.02.2016,03.10.2016,07.11.2016,,,07.11.2016,1,"42486,858611111"
ORANGE BUSINESS NORWAY AS,404,393757,Capacity,plan & design,10300006,24.02.2016,,24.02.2016,,,,,,1,"42486,858611111"
DOORWAY IQ Data AS,674,393767,Internet,complete order,28181335,24.02.2016,01.03.2016,29.02.2016,17.03.2016,17.03.2016,,07.03.2016,14.04.2016,1,"42486,858611111"
Keynet AS,208,393758,IPVPN,validate & disp.,28241355,26.02.2016,,,,,,,,1,"42486,858611111"
Lørenskog Kommune,397,393621,IPVPN,finalize access,28111313,23.02.2016,25.04.2016,25.04.2016,12.05.2016,27.05.2016,,,07.06.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,393753,IPVPN,plan & design,28638992,24.02.2016,,24.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,371620,IPVPN,plan & design,28804575,08.02.2016,,25.02.2016,,,,,,1,"42486,858611111"
ELKJØP NORDIC AS,196,393886,IPVPN,plan & design,28958449,25.02.2016,,07.03.2016,,,,,,1,"42486,858611111"
NextGenTel AS,228,370583,Capacity,plan & design,10302364,08.02.2016,,25.02.2016,,,,19.05.2016,,1,"42486,858611111"
NorgesGruppen Data AS,232,371627,IPVPN,plan & design,28385732,08.02.2016,,26.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,394143,IPVPN,plan & design,60539401,29.02.2016,,29.02.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394230,IPVPN,plan & design,28998608,01.03.2016,,02.03.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,394141,IPVPN,plan & design,60538145,29.02.2016,,29.02.2016,,,,,,1,"42486,858611111"
SOPRA STERIA AS,201,394181,IPVPN,complete order,28658601,29.02.2016,10.03.2016,02.03.2016,29.04.2016,14.03.2016,,17.03.2016,29.04.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,394145,IPVPN,plan & design,60539437,29.02.2016,,29.02.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394226,IPVPN,plan & design,28491299,01.03.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394227,IPVPN,plan & design,28491326,01.03.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394228,IPVPN,plan & design,28891576,01.03.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394229,IPVPN,plan & design,28720478,01.03.2016,,02.03.2016,,,,,,1,"42486,858611111"
"CURATO RØNTGEN AS , Stavan",786,394165,Internet,complete order,28661607,29.02.2016,06.05.2016,04.03.2016,09.06.2016,31.05.2016,,19.05.2016,09.06.2016,1,"42486,858611111"
OBOS EIENDOMSDRIFT AS,787,394274,IPVPN,validate & disp.,28012012,01.03.2016,,,,,,,,1,"42486,858611111"
LEGENE PÅ ST.HANSHAUGEN AS,788,5503069,Internet,finalize access,28344846,29.02.2016,12.04.2016,01.03.2016,20.05.2016,24.05.2016,,,02.06.2016,1,"42486,858611111"
Ice Communication Norge AS,267,394224,IPVPN,plan & design,28867927,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394203,IPVPN,plan & design,28929494,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394200,IPVPN,plan & design,28460221,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394193,IPVPN,plan & design,28547987,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394187,IPVPN,plan & design,28333969,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394182,IPVPN,plan & design,28822154,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394231,IPVPN,plan & design,28975422,01.03.2016,,02.03.2016,,,,,,1,"42486,858611111"
EWOS HOLDING AS,375,393996,IPVPN,validate & disp.,28300574,29.02.2016,,,,,,,,1,"42486,858611111"
EWOS HOLDING AS,375,394007,IPVPN,validate & disp.,28104660,29.02.2016,,,,,,,,1,"42486,858611111"
REKLAMESTASJONEN AS,789,394176,Internet,finalize access,28979959,29.02.2016,28.04.2016,03.03.2016,09.06.2016,31.05.2016,,,09.06.2016,1,"42486,858611111"
EUROPEAN SHUFFLEBOARD AS,790,394174,Internet,finalize access,28610279,29.02.2016,14.04.2016,03.03.2016,09.06.2016,31.05.2016,,,09.06.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,394144,IPVPN,plan & design,60539403,29.02.2016,,29.02.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394225,IPVPN,plan & design,28995570,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394195,IPVPN,plan & design,28853545,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,371561,IPVPN,plan & design,28211801,08.02.2016,,01.03.2016,,,,,,1,"42486,858611111"
"CURATO RØNTGEN AS , Berge",791,394166,Internet,complete order,28883171,29.02.2016,28.03.2016,01.03.2016,12.04.2016,01.04.2016,,29.03.2016,12.04.2016,1,"42486,858611111"
Ice Communication Norge AS,267,369756,IPVPN,plan & design,28474167,03.02.2016,,04.02.2016,,,,,,1,"42486,858611111"
OBOS,261,394273,IPVPN,validate & disp.,28899400,01.03.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,394318,IPVPN,plan & design,28550845,01.03.2016,,22.04.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394184,IPVPN,plan & design,28929813,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
Blåfall AS,792,394315,Internet,complete order,28511817,01.03.2016,11.04.2016,07.03.2016,04.05.2016,12.05.2016,,06.05.2016,25.05.2016,1,"42486,858611111"
NextGenTel AS,228,370580,Capacity,plan & design,10302535,08.02.2016,,29.02.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394199,IPVPN,plan & design,28913002,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
DIPLEX AS,793,394185,Internet,plan & design,28616487,29.02.2016,,14.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,394197,IPVPN,plan & design,28809879,29.02.2016,,02.03.2016,,,,,,1,"42486,858611111"
Ice Communication Norge AS,267,370034,IPVPN,plan & design,28420785,04.02.2016,,26.02.2016,,,,,,1,"42486,858611111"
HEDMARK POLITIDISTRIKT,794,394013,Internet,finalize access,28402035,26.02.2016,07.04.2016,29.02.2016,18.05.2016,09.05.2016,,,18.05.2016,1,"42486,858611111"
DNB Bank ASA,307,393972,IPVPN,complete order,28360535,26.02.2016,06.05.2016,02.03.2016,20.05.2016,06.05.2016,,16.03.2016,20.05.2016,1,"42486,858611111"
RØISVOLD TRECON AS,795,394027,Internet,finalize access,28370008,26.02.2016,31.03.2016,04.03.2016,20.04.2016,19.05.2016,,,26.05.2016,1,"42486,858611111"
Møre og Romsdal Fylkeskommune,285,393988,IPVPN,validate & disp.,28171519,26.02.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,394328,IPVPN,finalize access,28761064,01.03.2016,12.05.2016,01.03.2016,22.08.2016,22.08.2016,,,22.08.2016,1,"42486,858611111"
Bardufoss Høgtun Videregående Skole avd Bardufoss,796,394130,Ethernet,validate & disp.,,29.02.2016,,,,,,,,1,"42486,858611111"
PRO ANALYSIS AS,797,5503061,Internet,finalize access,28543672,01.03.2016,11.04.2016,02.03.2016,12.09.2016,01.09.2016,,,12.09.2016,1,"42486,858611111"
Statkraft AS,302,394386,Capacity,plan & design,10511519,02.03.2016,,01.04.2016,,,,,,1,"42486,858611111"
Statkraft AS,302,394383,Capacity,plan & design,10511518,02.03.2016,,01.04.2016,,,,,,1,"42486,858611111"
Statkraft AS,302,394417,Capacity,finalize access,10511525,02.03.2016,04.05.2016,01.04.2016,29.06.2016,15.06.2016,,,29.06.2016,1,"42486,858611111"
Statkraft AS,302,394424,Capacity,complete order,10511521,02.03.2016,24.05.2016,01.04.2016,15.06.2016,01.06.2016,,13.05.2016,15.06.2016,1,"42486,858611111"
Itet AS,798,394422,Internet,plan & design,28673386,02.03.2016,,15.03.2016,,,,,,1,"42486,858611111"
CARS AS,799,394453,Internet,finalize access,28794874,02.03.2016,30.03.2016,03.03.2016,23.05.2016,12.05.2016,,,23.05.2016,1,"42486,858611111"
Atea AS.,234,394466,IPVPN,finalize access,28501063,02.03.2016,16.03.2016,08.03.2016,08.04.2016,02.05.2016,,,11.05.2016,1,"42486,858611111"
Atea AS.,234,357794,IPVPN,finalize access,28682460,30.10.2015,31.03.2016,06.11.2015,08.07.2016,31.05.2016,,,08.07.2016,1,"42486,858611111"
Atea AS.,234,357830,IPVPN,complete order,28890830,30.10.2015,07.03.2016,06.11.2015,08.07.2016,09.05.2016,,11.05.2016,08.07.2016,1,"42486,858611111"
Espire AS,268,394441,IPVPN,complete order,28344671,02.03.2016,22.03.2016,03.03.2016,30.03.2016,23.03.2016,,15.04.2016,30.03.2016,1,"42486,858611111"
Atea AS.,234,357833,IPVPN,complete order,28705185,30.10.2015,06.04.2016,06.11.2015,08.07.2016,19.04.2016,,20.04.2016,08.07.2016,1,"42486,858611111"
Atea AS.,234,357858,IPVPN,complete order,28352480,30.10.2015,19.02.2016,06.11.2015,08.07.2016,20.04.2016,,25.04.2016,08.07.2016,1,"42486,858611111"
"WANA'S CLOUD ANS",800,360103,Internet,validate & disp.,28964029,19.11.2015,,,,,,,,1,"42486,858611111"
Norli Gruppen - Hovedkontor,255,394571,IPVPN,validate & disp.,32432909,03.03.2016,,,,,,,,1,"42486,858611111"
Atea AS.,234,357906,IPVPN,plan & design,28379885,01.11.2015,,06.11.2015,,,,,,1,"42486,858611111"
Atea AS.,234,357912,IPVPN,finalize access,28701042,01.11.2015,19.05.2016,06.11.2015,08.07.2016,25.05.2016,,,08.07.2016,1,"42486,858611111"
GULBRANDSEN & CO AS,801,357695,Internet,finalize access,28692067,02.11.2015,04.01.2016,13.11.2015,07.04.2016,01.06.2016,,,10.06.2016,1,"42486,858611111"
Atea AS.,234,357908,IPVPN,complete order,28400183,01.11.2015,26.02.2016,06.11.2015,08.07.2016,26.02.2016,,29.04.2016,08.07.2016,1,"42486,858611111"
Atea AS.,234,357911,IPVPN,complete order,28746658,01.11.2015,01.02.2016,06.11.2015,08.07.2016,11.02.2016,,17.02.2016,08.07.2016,1,"42486,858611111"
Atea AS.,234,357972,IPVPN,complete order,28566436,02.11.2015,11.01.2016,06.11.2015,08.07.2016,18.01.2016,,26.01.2016,08.07.2016,1,"42486,858611111"
Marokkanske Ambassade,802,357875,Internet,finalize access,28638714,30.10.2015,20.11.2015,03.11.2015,12.01.2016,05.01.2016,,,12.01.2016,1,"42486,858611111"
Torsken kommune v/voksenopplæringa,803,358080,Internet,finalize access,28985594,03.11.2015,03.12.2015,09.11.2015,25.01.2016,31.05.2016,,,07.06.2016,1,"42486,858611111"
Norsk Helsenett SF,293,358247,Capacity,plan & design,10303355,04.11.2015,,25.11.2015,,,,,,1,"42486,858611111"
Norsk Helsenett SF,293,358249,Capacity,plan & design,10303356,04.11.2015,,25.11.2015,,,,,,1,"42486,858611111"
Norsk Helsenett SF,293,358253,Capacity,plan & design,10303357,04.11.2015,,25.11.2015,,,,,,1,"42486,858611111"
Bayonette AS,271,358152,Internet,finalize access,28673948,04.11.2015,25.11.2015,16.11.2015,07.01.2016,29.01.2016,,,09.02.2016,1,"42486,858611111"
Norsk Helsenett SF,293,358245,Capacity,plan & design,10303354,04.11.2015,,25.11.2015,,,,,,1,"42486,858611111"
Norsk Helsenett SF,293,358255,Capacity,finalize access,10303359,04.11.2015,21.03.2016,25.11.2015,27.04.2016,13.04.2016,,,27.04.2016,1,"42486,858611111"
Atea AS.,234,358371,IPVPN,finalize access,28732680,05.11.2015,31.03.2016,18.11.2015,08.07.2016,31.05.2016,,,08.07.2016,1,"42486,858611111"
ELKJØP NORDIC AS,196,358383,Internet,plan & design,28870354,05.11.2015,,10.11.2015,,,,,,1,"42486,858611111"
ELKJØP NORDIC AS,196,358380,Internet,plan & design,28992133,05.11.2015,,10.11.2015,,,,,,1,"42486,858611111"
ELKJØP NORDIC AS,196,358381,IPVPN,plan & design,28532443,05.11.2015,,10.11.2015,,,,,,1,"42486,858611111"
ELKJØP NORDIC AS,196,358384,IPVPN,plan & design,28334473,05.11.2015,,10.11.2015,,,,,,1,"42486,858611111"
ELKJØP NORDIC AS,196,358390,Internet,plan & design,28317308,05.11.2015,,10.11.2015,,,,,,1,"42486,858611111"
ELKJØP NORDIC AS,196,358391,IPVPN,plan & design,28460723,05.11.2015,,10.11.2015,,,,,,1,"42486,858611111"
ELKJØP NORDIC AS,196,358393,Internet,plan & design,28516593,05.11.2015,,10.11.2015,,,,,,1,"42486,858611111"
ELKJØP NORDIC AS,196,358394,IPVPN,plan & design,28363916,05.11.2015,,10.11.2015,,,,,,1,"42486,858611111"
PERSONAL UTVELGELSE TØNSBERG,804,358388,Internet,validate & disp.,32321241,05.11.2015,,,,,,,,1,"42486,858611111"
Atea AS.,234,358473,IPVPN,plan & design,28378316,05.11.2015,,18.11.2015,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,354476,IPVPN,plan & design,28261057,27.09.2015,,28.10.2015,,,,,,1,"42486,858611111"
Atea AS.,234,357844,IPVPN,finalize access,28649269,30.10.2015,11.04.2016,06.11.2015,08.07.2016,12.05.2016,,,08.07.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,359558,IPVPN,validate & disp.,62333489,13.11.2015,,,,,,,,1,"42486,858611111"
Atea AS.,234,358607,IPVPN,complete order,28734135,06.11.2015,26.11.2015,11.11.2015,08.07.2016,07.01.2016,,15.01.2016,08.07.2016,1,"42486,858611111"
Atea AS.,234,358616,IPVPN,complete order,28982463,06.11.2015,01.02.2016,18.11.2015,08.07.2016,10.02.2016,,24.02.2016,08.07.2016,1,"42486,858611111"
Atea AS.,234,358811,IPVPN,finalize access,28455950,09.11.2015,04.05.2016,18.11.2015,08.07.2016,17.06.2016,,,08.07.2016,1,"42486,858611111"
Atea AS.,234,358806,IPVPN,finalize access,28781210,09.11.2015,31.03.2016,18.11.2015,08.07.2016,27.05.2016,,,08.07.2016,1,"42486,858611111"
Atea AS.,234,358831,IPVPN,plan & design,28855228,09.11.2015,,18.11.2015,,,,,,1,"42486,858611111"
Spesdent AS,805,358960,Internet,plan & design,28439695,10.11.2015,,19.11.2015,,,,,,1,"42486,858611111"
Harald A. Møller AS avd. IKT,248,359003,IPVPN,complete order,28962952,10.11.2015,02.02.2016,14.12.2015,15.03.2016,25.07.2016,,25.04.2016,03.08.2016,1,"42486,858611111"
Harald A. Møller AS avd. IKT,248,358998,IPVPN,validate & disp.,28251206,10.11.2015,,,,,,,,1,"42486,858611111"
Harald A. Møller AS avd. IKT,248,359014,IPVPN,validate & disp.,28281436,26.04.2016,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,363222,IPVPN,validate & disp.,12084059,29.11.2015,,,,,,,,1,"42486,858611111"
Harald A. Møller AS avd. IKT,248,359021,IPVPN,validate & disp.,28221195,10.11.2015,,,,,,,,1,"42486,858611111"
Atea AS.,234,359107,IPVPN,plan & design,28858905,11.11.2015,,18.11.2015,,,,,,1,"42486,858611111"
Atea AS.,234,359085,IPVPN,finalize access,28374152,11.11.2015,04.12.2015,18.11.2015,08.07.2016,14.03.2016,,,08.07.2016,1,"42486,858611111"
Direktoratet for nødkommunikasjon DNK,235,359132,Capacity,finalize access,10128874,11.11.2015,25.02.2016,11.11.2015,30.06.2016,15.06.2016,,,30.06.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,359465,IPVPN,validate & disp.,62415312,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359455,IPVPN,validate & disp.,62460278,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359453,IPVPN,validate & disp.,62455842,13.11.2015,,,,,,,,1,"42486,858611111"
ELKJØP NORDIC AS,196,359438,IPVPN,plan & design,28865383,13.11.2015,,15.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359483,IPVPN,validate & disp.,62419579,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359476,IPVPN,validate & disp.,62455426,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359472,IPVPN,plan & design,28882641,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359469,IPVPN,plan & design,28559906,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359463,IPVPN,validate & disp.,62460047,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359479,IPVPN,validate & disp.,28616191,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359478,IPVPN,validate & disp.,62719947,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359477,IPVPN,validate & disp.,15372005,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359480,IPVPN,validate & disp.,62806830,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359485,IPVPN,plan & design,28951948,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359484,IPVPN,plan & design,28784479,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359494,IPVPN,plan & design,28795428,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359524,IPVPN,validate & disp.,62884972,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359525,IPVPN,validate & disp.,15371844,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359563,IPVPN,plan & design,28868220,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359553,IPVPN,validate & disp.,63333055,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359544,IPVPN,plan & design,28835251,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
Atea AS.,234,359652,IPVPN,plan & design,28872703,15.11.2015,,18.11.2015,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359561,IPVPN,plan & design,28428339,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359554,IPVPN,plan & design,28449194,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359543,IPVPN,validate & disp.,62424944,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359535,IPVPN,validate & disp.,62419874,13.11.2015,,,,,,,,1,"42486,858611111"
Atea AS.,234,359650,IPVPN,finalize access,28641592,15.11.2015,17.02.2016,18.11.2015,08.07.2016,01.04.2016,,,08.07.2016,1,"42486,858611111"
Atea AS.,234,359653,IPVPN,plan & design,28397807,15.11.2015,,18.11.2015,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359556,IPVPN,validate & disp.,62542401,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359550,IPVPN,validate & disp.,62549885,13.11.2015,,,,,,,,1,"42486,858611111"
Atea AS.,234,359678,IPVPN,finalize access,28489464,15.11.2015,27.01.2016,18.11.2015,08.07.2016,15.04.2016,,,08.07.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,359546,IPVPN,validate & disp.,62460785,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359542,IPVPN,validate & disp.,62424829,13.11.2015,,,,,,,,1,"42486,858611111"
NorgesGruppen Data AS,232,359540,IPVPN,plan & design,28537191,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
Atea AS.,234,359670,IPVPN,finalize access,28791795,15.11.2015,14.04.2016,18.11.2015,08.07.2016,27.05.2016,,,08.07.2016,1,"42486,858611111"
Atea AS.,234,359677,IPVPN,plan & design,28321552,15.11.2015,,18.11.2015,,,,,,1,"42486,858611111"
Atea AS.,234,359671,IPVPN,complete order,28508618,15.11.2015,13.05.2016,18.11.2015,08.07.2016,13.05.2016,,13.05.2016,08.07.2016,1,"42486,858611111"
NorgesGruppen Data AS,232,359537,IPVPN,plan & design,28504766,13.11.2015,,28.02.2016,,,,,,1,"42486,858611111"
Atea AS.,234,358614,IPVPN,complete order,28609357,06.11.2015,03.12.2015,18.11.2015,08.07.2016,06.01.2016,,05.01.2016,08.07.2016,1,"42486,858611111"
Atea AS.,234,358613,IPVPN,complete order,28507512,06.11.2015,03.12.2015,18.11.2015,08.07.2016,11.03.2016,,09.03.2016,08.07.2016,1,"42486,858611111"
Steen & Strøm AS,760,359964,IPVPN,validate & disp.,30049727,18.11.2015,,,,,,,,1,"42486,858611111"
Atea AS.,234,360043,IPVPN,complete order,28886954,18.11.2015,04.02.2016,24.11.2015,08.07.2016,25.04.2016,,25.04.2016,08.07.2016,1,"42486,858611111"
Atea AS.,234,360061,IPVPN,complete order,28410856,19.11.2015,10.05.2016,24.11.2015,08.07.2016,20.05.2016,,23.05.2016,08.07.2016,1,"42486,858611111"
Atea AS.,234,360062,IPVPN,plan & design,28473429,19.11.2015,,24.11.2015,,,,,,1,"42486,858611111"
Atea AS.,234,360073,IPVPN,complete order,28441902,19.11.2015,09.03.2016,24.11.2015,08.07.2016,30.03.2016,,31.03.2016,08.07.2016,1,"42486,858611111"
Atea AS.,234,360084,IPVPN,finalize access,28773544,19.11.2015,11.05.2016,24.11.2015,08.07.2016,30.05.2016,,,08.07.2016,1,"42486,858611111"
Atea AS.,234,360081,IPVPN,finalize access,28942093,19.11.2015,04.05.2016,24.11.2015,08.07.2016,15.06.2016,,,08.07.2016,1,"42486,858611111"
